user_id,send_count,receive_count,degree_diff,status
717822,1.0,2.0,-1.0,0.0
717831,0.0,1.0,-1.0,0.0
717968,2.0,0.0,2.0,0.0
718034,1.0,0.0,1.0,0.0
718042,1.0,0.0,1.0,0.0
718067,1.0,0.0,1.0,0.0
718083,0.0,1.0,-1.0,
718128,1.0,0.0,1.0,0.0
718135,0.0,1.0,-1.0,0.0
718166,0.0,2.0,-2.0,0.0
718265,1.0,0.0,1.0,0.0
718362,1.0,0.0,1.0,0.0
718422,0.0,1.0,-1.0,0.0
718614,0.0,1.0,-1.0,0.0
718690,1.0,1.0,0.0,
719223,0.0,1.0,-1.0,0.0
719303,0.0,1.0,-1.0,
719362,1.0,1.0,0.0,0.0
719456,1.0,0.0,1.0,0.0
719570,0.0,1.0,-1.0,0.0
719607,0.0,1.0,-1.0,0.0
719618,1.0,1.0,0.0,
719647,0.0,1.0,-1.0,0.0
719780,0.0,1.0,-1.0,1.0
719826,1.0,0.0,1.0,
719857,1.0,0.0,1.0,0.0
719920,1.0,0.0,1.0,0.0
719944,1.0,0.0,1.0,0.0
719964,1.0,0.0,1.0,0.0
719968,1.0,0.0,1.0,0.0
720275,0.0,1.0,-1.0,0.0
720391,8.0,2.0,6.0,
720401,1.0,0.0,1.0,0.0
720470,1.0,4.0,-3.0,
720541,0.0,1.0,-1.0,0.0
720553,2.0,0.0,2.0,
720556,1.0,0.0,1.0,0.0
720698,1.0,0.0,1.0,0.0
720796,0.0,1.0,-1.0,0.0
720811,9.0,5.0,4.0,0.0
720925,1.0,0.0,1.0,0.0
720956,0.0,1.0,-1.0,
721029,1.0,0.0,1.0,
721042,0.0,1.0,-1.0,0.0
721267,0.0,2.0,-2.0,0.0
721270,0.0,1.0,-1.0,0.0
721348,1.0,0.0,1.0,0.0
721361,0.0,1.0,-1.0,0.0
721483,3.0,0.0,3.0,0.0
721638,1.0,5.0,-4.0,0.0
721663,0.0,1.0,-1.0,0.0
721746,1.0,0.0,1.0,0.0
721767,1.0,0.0,1.0,0.0
721858,0.0,1.0,-1.0,
721907,0.0,1.0,-1.0,0.0
722130,1.0,0.0,1.0,
722452,1.0,7.0,-6.0,0.0
722518,0.0,1.0,-1.0,
722528,1.0,0.0,1.0,0.0
722649,1.0,0.0,1.0,
722975,0.0,1.0,-1.0,
723006,0.0,1.0,-1.0,0.0
723377,1.0,0.0,1.0,
723476,1.0,0.0,1.0,
723506,1.0,0.0,1.0,0.0
723558,0.0,1.0,-1.0,0.0
723573,0.0,3.0,-3.0,0.0
723638,1.0,0.0,1.0,0.0
723764,1.0,0.0,1.0,0.0
723825,0.0,1.0,-1.0,0.0
724097,1.0,0.0,1.0,0.0
724135,0.0,1.0,-1.0,
724167,0.0,1.0,-1.0,0.0
724263,0.0,1.0,-1.0,0.0
724271,3.0,1.0,2.0,0.0
724361,1.0,0.0,1.0,0.0
724381,0.0,2.0,-2.0,0.0
724399,0.0,3.0,-3.0,0.0
724685,0.0,1.0,-1.0,0.0
724885,0.0,1.0,-1.0,0.0
724946,1.0,1.0,0.0,0.0
724950,1.0,0.0,1.0,1.0
725001,1.0,0.0,1.0,0.0
725044,1.0,1.0,0.0,
725066,1.0,0.0,1.0,0.0
725211,0.0,1.0,-1.0,0.0
725217,3.0,0.0,3.0,0.0
725288,1.0,0.0,1.0,
725291,0.0,1.0,-1.0,0.0
725365,1.0,0.0,1.0,0.0
725368,1.0,0.0,1.0,0.0
725450,0.0,1.0,-1.0,0.0
725522,0.0,1.0,-1.0,0.0
725657,2.0,0.0,2.0,0.0
725703,0.0,1.0,-1.0,0.0
725769,1.0,0.0,1.0,0.0
726187,2.0,0.0,2.0,0.0
726269,0.0,1.0,-1.0,0.0
726280,1.0,0.0,1.0,0.0
726308,0.0,1.0,-1.0,0.0
726360,1.0,0.0,1.0,0.0
726394,0.0,2.0,-2.0,0.0
726460,0.0,1.0,-1.0,0.0
726473,1.0,0.0,1.0,0.0
726544,1.0,0.0,1.0,0.0
726659,1.0,0.0,1.0,
726844,0.0,1.0,-1.0,0.0
727249,0.0,1.0,-1.0,
727407,0.0,1.0,-1.0,
727488,1.0,0.0,1.0,0.0
727527,0.0,1.0,-1.0,0.0
727649,4.0,0.0,4.0,0.0
727832,1.0,0.0,1.0,
727935,0.0,1.0,-1.0,0.0
728055,0.0,1.0,-1.0,0.0
728100,1.0,1.0,0.0,
728112,1.0,0.0,1.0,
728127,0.0,1.0,-1.0,
728395,1.0,0.0,1.0,
728529,0.0,1.0,-1.0,0.0
728564,1.0,0.0,1.0,
728637,1.0,0.0,1.0,
728764,0.0,1.0,-1.0,0.0
728837,1.0,0.0,1.0,0.0
728868,1.0,0.0,1.0,
728886,0.0,1.0,-1.0,0.0
728934,0.0,1.0,-1.0,0.0
728958,0.0,2.0,-2.0,0.0
729037,0.0,1.0,-1.0,
729056,1.0,0.0,1.0,0.0
729076,1.0,1.0,0.0,0.0
729102,0.0,1.0,-1.0,0.0
729111,0.0,1.0,-1.0,
729117,0.0,1.0,-1.0,1.0
729238,1.0,0.0,1.0,0.0
729258,1.0,0.0,1.0,0.0
729287,0.0,1.0,-1.0,0.0
729312,1.0,0.0,1.0,
729396,1.0,0.0,1.0,0.0
729552,1.0,0.0,1.0,0.0
729699,1.0,0.0,1.0,0.0
729719,0.0,1.0,-1.0,0.0
729721,1.0,0.0,1.0,1.0
729933,0.0,1.0,-1.0,0.0
729949,0.0,1.0,-1.0,0.0
729959,0.0,2.0,-2.0,0.0
730131,1.0,1.0,0.0,0.0
730204,1.0,0.0,1.0,0.0
730357,0.0,1.0,-1.0,
730427,1.0,0.0,1.0,
730429,2.0,2.0,0.0,
730470,0.0,3.0,-3.0,
730497,0.0,1.0,-1.0,0.0
730565,0.0,1.0,-1.0,0.0
730633,2.0,1.0,1.0,0.0
730848,1.0,0.0,1.0,
730904,1.0,0.0,1.0,0.0
730950,0.0,1.0,-1.0,0.0
730971,1.0,0.0,1.0,0.0
731076,0.0,1.0,-1.0,0.0
731159,0.0,3.0,-3.0,
731205,0.0,1.0,-1.0,0.0
731267,1.0,0.0,1.0,0.0
731457,1.0,0.0,1.0,0.0
731671,0.0,1.0,-1.0,0.0
731712,1.0,0.0,1.0,0.0
731758,0.0,1.0,-1.0,0.0
731811,1.0,0.0,1.0,0.0
731833,2.0,1.0,1.0,0.0
731844,9.0,9.0,0.0,0.0
731946,1.0,0.0,1.0,0.0
731987,1.0,0.0,1.0,0.0
732040,1.0,0.0,1.0,0.0
732101,0.0,1.0,-1.0,0.0
732228,0.0,2.0,-2.0,
732248,2.0,0.0,2.0,
732276,0.0,1.0,-1.0,0.0
732348,0.0,1.0,-1.0,0.0
732456,1.0,0.0,1.0,0.0
732494,0.0,1.0,-1.0,0.0
732793,0.0,1.0,-1.0,0.0
732797,0.0,2.0,-2.0,0.0
732915,1.0,0.0,1.0,0.0
732970,1.0,0.0,1.0,0.0
733110,0.0,1.0,-1.0,
733158,1.0,1.0,0.0,
733308,0.0,1.0,-1.0,0.0
733320,1.0,0.0,1.0,0.0
733424,2.0,0.0,2.0,0.0
733456,2.0,0.0,2.0,0.0
733520,3.0,0.0,3.0,
733576,4.0,0.0,4.0,
733764,1.0,0.0,1.0,0.0
733847,0.0,1.0,-1.0,0.0
733851,1.0,1.0,0.0,0.0
734376,3.0,0.0,3.0,0.0
734453,0.0,2.0,-2.0,0.0
734525,1.0,0.0,1.0,0.0
734538,1.0,0.0,1.0,0.0
734549,0.0,1.0,-1.0,
734655,0.0,2.0,-2.0,
734745,1.0,0.0,1.0,0.0
734760,1.0,0.0,1.0,0.0
734847,0.0,1.0,-1.0,
734868,0.0,2.0,-2.0,0.0
734919,0.0,1.0,-1.0,0.0
735107,1.0,0.0,1.0,0.0
735135,0.0,2.0,-2.0,0.0
735305,2.0,0.0,2.0,0.0
735386,0.0,1.0,-1.0,0.0
735593,1.0,0.0,1.0,0.0
735616,1.0,0.0,1.0,0.0
735874,0.0,1.0,-1.0,
735930,1.0,0.0,1.0,0.0
735941,2.0,0.0,2.0,0.0
736481,1.0,0.0,1.0,0.0
736557,0.0,1.0,-1.0,0.0
736588,1.0,8.0,-7.0,0.0
736608,9.0,0.0,9.0,
736625,1.0,0.0,1.0,0.0
736680,3.0,0.0,3.0,0.0
736698,0.0,1.0,-1.0,
736777,1.0,0.0,1.0,0.0
736789,0.0,1.0,-1.0,0.0
736930,1.0,0.0,1.0,0.0
737035,2.0,1.0,1.0,0.0
737191,0.0,1.0,-1.0,0.0
737314,1.0,1.0,0.0,0.0
737356,0.0,1.0,-1.0,0.0
737479,0.0,1.0,-1.0,0.0
737595,0.0,1.0,-1.0,0.0
737596,2.0,0.0,2.0,0.0
737771,2.0,0.0,2.0,0.0
737996,1.0,2.0,-1.0,0.0
738002,0.0,1.0,-1.0,0.0
738226,0.0,1.0,-1.0,0.0
738450,1.0,1.0,0.0,0.0
738652,1.0,1.0,0.0,0.0
738734,1.0,1.0,0.0,0.0
738827,1.0,0.0,1.0,0.0
738845,0.0,1.0,-1.0,0.0
739108,0.0,1.0,-1.0,0.0
739125,0.0,1.0,-1.0,0.0
739189,1.0,0.0,1.0,0.0
739196,1.0,0.0,1.0,0.0
739204,0.0,1.0,-1.0,0.0
739340,0.0,2.0,-2.0,0.0
739494,0.0,1.0,-1.0,0.0
739500,0.0,1.0,-1.0,0.0
739569,1.0,1.0,0.0,0.0
739634,1.0,0.0,1.0,0.0
739742,0.0,2.0,-2.0,0.0
739760,0.0,1.0,-1.0,0.0
739884,2.0,6.0,-4.0,0.0
739902,0.0,1.0,-1.0,0.0
739916,0.0,1.0,-1.0,0.0
740121,0.0,1.0,-1.0,
740198,0.0,1.0,-1.0,0.0
740201,1.0,0.0,1.0,0.0
740263,0.0,1.0,-1.0,0.0
740379,1.0,0.0,1.0,0.0
740394,1.0,0.0,1.0,0.0
740455,0.0,1.0,-1.0,
740534,0.0,1.0,-1.0,0.0
740709,2.0,0.0,2.0,0.0
740819,0.0,1.0,-1.0,0.0
740832,1.0,0.0,1.0,0.0
740875,1.0,0.0,1.0,0.0
740932,1.0,0.0,1.0,0.0
741016,1.0,0.0,1.0,0.0
741210,1.0,0.0,1.0,0.0
741481,1.0,0.0,1.0,0.0
741507,0.0,1.0,-1.0,0.0
741550,1.0,1.0,0.0,0.0
741569,1.0,0.0,1.0,0.0
741597,1.0,5.0,-4.0,0.0
741606,0.0,1.0,-1.0,
741693,0.0,1.0,-1.0,0.0
741757,0.0,2.0,-2.0,0.0
741815,0.0,2.0,-2.0,0.0
741839,0.0,1.0,-1.0,0.0
741944,1.0,0.0,1.0,0.0
741970,1.0,1.0,0.0,0.0
742011,1.0,1.0,0.0,0.0
742047,0.0,1.0,-1.0,0.0
742157,3.0,6.0,-3.0,
742225,1.0,0.0,1.0,0.0
742333,1.0,2.0,-1.0,0.0
742373,1.0,0.0,1.0,0.0
742488,1.0,0.0,1.0,0.0
742514,0.0,1.0,-1.0,0.0
742520,2.0,0.0,2.0,0.0
742768,2.0,0.0,2.0,0.0
742833,1.0,0.0,1.0,0.0
742966,0.0,2.0,-2.0,0.0
743015,0.0,1.0,-1.0,0.0
743146,1.0,0.0,1.0,0.0
743235,1.0,0.0,1.0,0.0
743309,0.0,1.0,-1.0,0.0
743364,0.0,1.0,-1.0,0.0
743392,1.0,0.0,1.0,0.0
743542,0.0,1.0,-1.0,0.0
743559,0.0,1.0,-1.0,0.0
743583,0.0,1.0,-1.0,0.0
743623,0.0,2.0,-2.0,
743653,1.0,1.0,0.0,1.0
743683,3.0,1.0,2.0,0.0
743818,1.0,1.0,0.0,1.0
743879,0.0,1.0,-1.0,
743881,1.0,0.0,1.0,0.0
744140,0.0,2.0,-2.0,0.0
744154,1.0,0.0,1.0,0.0
744237,1.0,0.0,1.0,0.0
744299,1.0,0.0,1.0,0.0
744415,0.0,2.0,-2.0,0.0
744417,2.0,1.0,1.0,0.0
744421,1.0,0.0,1.0,0.0
744467,0.0,1.0,-1.0,0.0
744519,0.0,1.0,-1.0,
744566,1.0,1.0,0.0,0.0
744734,0.0,2.0,-2.0,
744869,0.0,1.0,-1.0,0.0
744900,0.0,1.0,-1.0,0.0
744944,1.0,0.0,1.0,0.0
744966,0.0,1.0,-1.0,0.0
744996,1.0,0.0,1.0,0.0
745085,0.0,1.0,-1.0,0.0
745127,0.0,1.0,-1.0,
745130,0.0,1.0,-1.0,0.0
745223,0.0,2.0,-2.0,
745242,1.0,0.0,1.0,0.0
745274,0.0,1.0,-1.0,0.0
745361,1.0,1.0,0.0,0.0
745581,0.0,1.0,-1.0,0.0
745860,0.0,2.0,-2.0,0.0
746057,1.0,0.0,1.0,0.0
746263,0.0,1.0,-1.0,0.0
746269,1.0,0.0,1.0,0.0
746645,0.0,1.0,-1.0,
746840,1.0,0.0,1.0,0.0
746954,0.0,1.0,-1.0,
746962,0.0,1.0,-1.0,0.0
746982,0.0,1.0,-1.0,0.0
747037,2.0,0.0,2.0,0.0
747283,0.0,1.0,-1.0,0.0
747308,0.0,2.0,-2.0,0.0
747396,0.0,1.0,-1.0,0.0
747486,0.0,6.0,-6.0,0.0
747489,1.0,0.0,1.0,0.0
747640,1.0,0.0,1.0,0.0
747682,1.0,0.0,1.0,0.0
747725,0.0,1.0,-1.0,
747734,0.0,1.0,-1.0,0.0
747776,1.0,1.0,0.0,0.0
747798,0.0,1.0,-1.0,
747928,1.0,0.0,1.0,
747966,1.0,1.0,0.0,0.0
748092,0.0,1.0,-1.0,0.0
748157,1.0,0.0,1.0,0.0
748255,0.0,2.0,-2.0,
748261,0.0,1.0,-1.0,0.0
748473,8.0,5.0,3.0,
748487,0.0,1.0,-1.0,0.0
748526,0.0,1.0,-1.0,0.0
748543,0.0,7.0,-7.0,0.0
748548,1.0,0.0,1.0,
748556,0.0,2.0,-2.0,0.0
748612,0.0,1.0,-1.0,0.0
748615,0.0,1.0,-1.0,0.0
748676,0.0,1.0,-1.0,0.0
748713,1.0,0.0,1.0,0.0
748748,0.0,1.0,-1.0,0.0
748843,1.0,0.0,1.0,0.0
748853,0.0,1.0,-1.0,0.0
748907,0.0,2.0,-2.0,0.0
748939,1.0,0.0,1.0,0.0
748982,0.0,1.0,-1.0,0.0
749019,0.0,1.0,-1.0,0.0
749072,1.0,0.0,1.0,0.0
749264,0.0,1.0,-1.0,0.0
749647,0.0,4.0,-4.0,0.0
749816,1.0,0.0,1.0,0.0
749872,2.0,0.0,2.0,0.0
749876,0.0,1.0,-1.0,
750232,1.0,0.0,1.0,0.0
750508,1.0,0.0,1.0,
750576,1.0,0.0,1.0,0.0
750648,1.0,0.0,1.0,0.0
750780,0.0,1.0,-1.0,0.0
750849,1.0,0.0,1.0,0.0
750863,0.0,1.0,-1.0,0.0
750874,1.0,0.0,1.0,0.0
750893,3.0,2.0,1.0,0.0
750894,0.0,1.0,-1.0,
750921,1.0,0.0,1.0,
751190,1.0,5.0,-4.0,0.0
751261,0.0,1.0,-1.0,0.0
751289,1.0,0.0,1.0,
751654,0.0,1.0,-1.0,0.0
751657,1.0,0.0,1.0,
751664,1.0,0.0,1.0,0.0
751752,1.0,0.0,1.0,
751903,0.0,3.0,-3.0,0.0
751958,1.0,0.0,1.0,
751993,8.0,1.0,7.0,0.0
752198,0.0,1.0,-1.0,0.0
752209,1.0,0.0,1.0,0.0
752213,0.0,1.0,-1.0,0.0
752272,1.0,0.0,1.0,0.0
752298,0.0,1.0,-1.0,1.0
752356,0.0,1.0,-1.0,0.0
752408,0.0,1.0,-1.0,
752508,1.0,0.0,1.0,0.0
752585,1.0,0.0,1.0,0.0
752629,1.0,0.0,1.0,
752692,1.0,1.0,0.0,0.0
752804,1.0,1.0,0.0,0.0
752821,0.0,1.0,-1.0,0.0
752834,8.0,1.0,7.0,0.0
752865,1.0,0.0,1.0,0.0
752929,1.0,0.0,1.0,0.0
753002,2.0,1.0,1.0,0.0
753197,5.0,2.0,3.0,
753210,1.0,0.0,1.0,0.0
753249,2.0,0.0,2.0,0.0
753263,0.0,2.0,-2.0,0.0
753298,1.0,0.0,1.0,0.0
753368,1.0,0.0,1.0,0.0
753501,1.0,0.0,1.0,
753648,1.0,0.0,1.0,0.0
753663,0.0,2.0,-2.0,0.0
753698,2.0,0.0,2.0,0.0
753721,2.0,0.0,2.0,0.0
753779,2.0,0.0,2.0,0.0
753796,1.0,0.0,1.0,
753921,1.0,0.0,1.0,0.0
753950,0.0,1.0,-1.0,0.0
754126,0.0,1.0,-1.0,
754163,1.0,0.0,1.0,0.0
754225,1.0,0.0,1.0,1.0
754281,1.0,0.0,1.0,0.0
754292,1.0,0.0,1.0,0.0
754435,0.0,2.0,-2.0,0.0
754501,4.0,1.0,3.0,0.0
754597,0.0,1.0,-1.0,0.0
754700,0.0,1.0,-1.0,0.0
754882,4.0,1.0,3.0,1.0
754985,11.0,7.0,4.0,
755047,0.0,2.0,-2.0,0.0
755136,1.0,0.0,1.0,
755153,0.0,1.0,-1.0,
755299,1.0,0.0,1.0,0.0
755372,1.0,1.0,0.0,0.0
755465,1.0,0.0,1.0,0.0
755493,1.0,1.0,0.0,0.0
755887,0.0,1.0,-1.0,0.0
755907,0.0,1.0,-1.0,0.0
756088,1.0,0.0,1.0,0.0
756182,0.0,1.0,-1.0,0.0
756185,2.0,0.0,2.0,1.0
756216,2.0,0.0,2.0,1.0
756235,2.0,1.0,1.0,
756265,2.0,0.0,2.0,0.0
756308,0.0,1.0,-1.0,0.0
756349,1.0,3.0,-2.0,0.0
756384,1.0,0.0,1.0,0.0
756421,0.0,1.0,-1.0,
756446,0.0,2.0,-2.0,0.0
756493,0.0,1.0,-1.0,0.0
756554,2.0,1.0,1.0,
756556,0.0,1.0,-1.0,
756675,15.0,3.0,12.0,0.0
756794,1.0,0.0,1.0,0.0
756803,0.0,1.0,-1.0,0.0
756833,1.0,0.0,1.0,0.0
756928,2.0,0.0,2.0,1.0
756978,1.0,0.0,1.0,0.0
757133,9.0,8.0,1.0,
757223,0.0,2.0,-2.0,0.0
757238,0.0,2.0,-2.0,0.0
757379,0.0,1.0,-1.0,0.0
757426,1.0,0.0,1.0,0.0
757569,2.0,0.0,2.0,
757655,0.0,4.0,-4.0,0.0
757681,3.0,0.0,3.0,0.0
757756,1.0,0.0,1.0,0.0
757858,1.0,1.0,0.0,0.0
757927,0.0,1.0,-1.0,0.0
758102,1.0,2.0,-1.0,0.0
758264,1.0,0.0,1.0,0.0
758342,0.0,1.0,-1.0,0.0
758350,0.0,1.0,-1.0,0.0
758529,2.0,0.0,2.0,0.0
758604,0.0,1.0,-1.0,0.0
758819,0.0,1.0,-1.0,0.0
758838,3.0,4.0,-1.0,0.0
758846,0.0,1.0,-1.0,
758925,0.0,1.0,-1.0,0.0
759074,1.0,0.0,1.0,0.0
759133,1.0,1.0,0.0,
759134,0.0,1.0,-1.0,1.0
759330,0.0,1.0,-1.0,
759352,1.0,0.0,1.0,0.0
759353,1.0,0.0,1.0,0.0
759393,1.0,0.0,1.0,0.0
759456,1.0,0.0,1.0,0.0
759564,1.0,2.0,-1.0,
760018,1.0,0.0,1.0,0.0
760192,1.0,0.0,1.0,0.0
760221,0.0,4.0,-4.0,
760273,2.0,0.0,2.0,0.0
760482,1.0,0.0,1.0,0.0
760494,1.0,8.0,-7.0,0.0
760532,0.0,1.0,-1.0,
760547,1.0,0.0,1.0,1.0
760604,0.0,2.0,-2.0,0.0
760617,3.0,1.0,2.0,0.0
760682,1.0,0.0,1.0,0.0
760695,0.0,1.0,-1.0,0.0
760784,1.0,0.0,1.0,0.0
760838,0.0,1.0,-1.0,0.0
760882,1.0,0.0,1.0,0.0
761048,1.0,0.0,1.0,0.0
761126,0.0,3.0,-3.0,0.0
761212,0.0,1.0,-1.0,0.0
761318,0.0,1.0,-1.0,0.0
761486,2.0,4.0,-2.0,0.0
761504,1.0,0.0,1.0,1.0
761545,1.0,0.0,1.0,0.0
761736,1.0,0.0,1.0,
761866,1.0,0.0,1.0,
761885,0.0,1.0,-1.0,
761901,0.0,1.0,-1.0,0.0
761916,1.0,0.0,1.0,0.0
762013,0.0,1.0,-1.0,0.0
762031,0.0,1.0,-1.0,0.0
762206,0.0,1.0,-1.0,
762301,0.0,1.0,-1.0,0.0
762460,3.0,0.0,3.0,0.0
762507,0.0,1.0,-1.0,0.0
762611,1.0,0.0,1.0,0.0
762659,1.0,0.0,1.0,0.0
762711,0.0,1.0,-1.0,0.0
762721,1.0,0.0,1.0,0.0
762815,0.0,2.0,-2.0,0.0
762854,0.0,1.0,-1.0,
762899,1.0,1.0,0.0,0.0
763056,4.0,0.0,4.0,0.0
763072,1.0,0.0,1.0,0.0
763408,1.0,0.0,1.0,0.0
763429,0.0,2.0,-2.0,0.0
763696,4.0,0.0,4.0,0.0
763742,0.0,1.0,-1.0,0.0
763858,1.0,0.0,1.0,
763860,0.0,1.0,-1.0,0.0
764019,0.0,1.0,-1.0,0.0
764037,0.0,1.0,-1.0,0.0
764212,0.0,1.0,-1.0,0.0
764214,1.0,1.0,0.0,0.0
764380,0.0,1.0,-1.0,0.0
764394,2.0,0.0,2.0,
764434,0.0,1.0,-1.0,0.0
764838,0.0,2.0,-2.0,0.0
764859,0.0,1.0,-1.0,0.0
764876,0.0,1.0,-1.0,
764924,1.0,0.0,1.0,
764939,1.0,0.0,1.0,0.0
764943,0.0,1.0,-1.0,0.0
764976,1.0,0.0,1.0,0.0
765205,8.0,17.0,-9.0,
765226,0.0,1.0,-1.0,0.0
765377,2.0,0.0,2.0,0.0
765418,1.0,0.0,1.0,0.0
765562,1.0,0.0,1.0,
765610,1.0,0.0,1.0,0.0
765654,0.0,1.0,-1.0,0.0
765662,0.0,1.0,-1.0,0.0
765734,0.0,1.0,-1.0,0.0
765774,1.0,1.0,0.0,0.0
765922,0.0,1.0,-1.0,
765979,1.0,0.0,1.0,0.0
766142,0.0,1.0,-1.0,0.0
766172,1.0,0.0,1.0,0.0
766189,0.0,1.0,-1.0,0.0
766315,1.0,0.0,1.0,0.0
766337,0.0,1.0,-1.0,0.0
766371,1.0,0.0,1.0,0.0
766573,1.0,0.0,1.0,
766588,1.0,0.0,1.0,0.0
766749,0.0,1.0,-1.0,
766773,0.0,1.0,-1.0,
766792,2.0,0.0,2.0,0.0
766974,1.0,0.0,1.0,0.0
767009,1.0,0.0,1.0,0.0
767282,0.0,1.0,-1.0,
767409,2.0,0.0,2.0,0.0
767464,0.0,1.0,-1.0,
767519,0.0,1.0,-1.0,0.0
767553,1.0,0.0,1.0,0.0
767772,0.0,1.0,-1.0,0.0
768045,1.0,0.0,1.0,0.0
768093,0.0,1.0,-1.0,0.0
768347,1.0,0.0,1.0,0.0
768420,2.0,0.0,2.0,
768623,0.0,1.0,-1.0,0.0
768680,1.0,0.0,1.0,0.0
768773,0.0,1.0,-1.0,0.0
768869,1.0,0.0,1.0,
768886,0.0,1.0,-1.0,0.0
768958,0.0,2.0,-2.0,0.0
769139,0.0,1.0,-1.0,0.0
769173,0.0,1.0,-1.0,0.0
769176,2.0,0.0,2.0,0.0
769206,0.0,1.0,-1.0,0.0
769496,1.0,0.0,1.0,
769586,1.0,0.0,1.0,0.0
769674,1.0,0.0,1.0,1.0
769741,1.0,0.0,1.0,0.0
769820,1.0,0.0,1.0,0.0
769869,1.0,0.0,1.0,0.0
769946,1.0,0.0,1.0,
769950,0.0,2.0,-2.0,
770049,6.0,1.0,5.0,
770170,1.0,0.0,1.0,0.0
770367,0.0,1.0,-1.0,0.0
770480,1.0,0.0,1.0,0.0
770567,0.0,1.0,-1.0,
770655,0.0,1.0,-1.0,0.0
770662,0.0,1.0,-1.0,0.0
770917,0.0,1.0,-1.0,0.0
770995,1.0,0.0,1.0,0.0
771120,1.0,0.0,1.0,0.0
771236,2.0,1.0,1.0,0.0
771423,0.0,1.0,-1.0,0.0
771444,2.0,1.0,1.0,0.0
771460,1.0,1.0,0.0,0.0
771578,0.0,2.0,-2.0,0.0
771799,0.0,9.0,-9.0,0.0
771831,0.0,1.0,-1.0,
771853,2.0,1.0,1.0,0.0
771900,1.0,1.0,0.0,0.0
771925,1.0,0.0,1.0,0.0
771975,0.0,1.0,-1.0,1.0
772007,1.0,2.0,-1.0,0.0
772012,0.0,1.0,-1.0,
772042,1.0,0.0,1.0,
772239,1.0,0.0,1.0,0.0
772243,0.0,1.0,-1.0,
772368,2.0,0.0,2.0,0.0
772574,0.0,1.0,-1.0,0.0
772749,0.0,1.0,-1.0,0.0
772988,1.0,0.0,1.0,
773001,2.0,0.0,2.0,0.0
773045,0.0,1.0,-1.0,0.0
773077,0.0,1.0,-1.0,0.0
773102,0.0,1.0,-1.0,0.0
773320,1.0,0.0,1.0,
773519,0.0,1.0,-1.0,0.0
774193,1.0,0.0,1.0,0.0
774400,1.0,0.0,1.0,0.0
774546,4.0,1.0,3.0,
774591,0.0,4.0,-4.0,
774733,0.0,1.0,-1.0,0.0
774758,1.0,2.0,-1.0,0.0
774777,1.0,0.0,1.0,0.0
774987,1.0,0.0,1.0,0.0
774989,0.0,1.0,-1.0,0.0
775172,0.0,1.0,-1.0,0.0
775226,0.0,1.0,-1.0,0.0
775288,1.0,0.0,1.0,0.0
775321,1.0,0.0,1.0,0.0
775355,0.0,1.0,-1.0,0.0
775547,0.0,2.0,-2.0,0.0
775714,1.0,0.0,1.0,0.0
775732,0.0,1.0,-1.0,0.0
775747,1.0,0.0,1.0,
775759,0.0,2.0,-2.0,0.0
775762,0.0,1.0,-1.0,0.0
775848,0.0,1.0,-1.0,0.0
776090,1.0,0.0,1.0,0.0
776115,0.0,1.0,-1.0,0.0
776117,1.0,0.0,1.0,0.0
776256,2.0,0.0,2.0,0.0
776492,1.0,1.0,0.0,0.0
776587,0.0,1.0,-1.0,
776682,2.0,0.0,2.0,0.0
776695,0.0,1.0,-1.0,0.0
776943,0.0,2.0,-2.0,
777011,1.0,0.0,1.0,0.0
777017,1.0,0.0,1.0,0.0
777063,0.0,1.0,-1.0,0.0
777311,0.0,1.0,-1.0,0.0
777312,2.0,0.0,2.0,0.0
777408,3.0,0.0,3.0,0.0
777427,1.0,0.0,1.0,0.0
777498,2.0,0.0,2.0,0.0
777523,0.0,1.0,-1.0,0.0
777533,0.0,1.0,-1.0,0.0
777699,0.0,1.0,-1.0,0.0
777718,0.0,4.0,-4.0,
777795,0.0,1.0,-1.0,0.0
778269,2.0,17.0,-15.0,0.0
778362,0.0,1.0,-1.0,
778386,1.0,1.0,0.0,1.0
778402,1.0,0.0,1.0,0.0
778419,0.0,2.0,-2.0,0.0
778450,0.0,1.0,-1.0,0.0
778608,2.0,0.0,2.0,0.0
778630,0.0,1.0,-1.0,0.0
778652,0.0,1.0,-1.0,0.0
778672,1.0,0.0,1.0,0.0
778692,0.0,1.0,-1.0,
778927,0.0,1.0,-1.0,
778979,1.0,0.0,1.0,0.0
779006,0.0,1.0,-1.0,0.0
779207,0.0,2.0,-2.0,0.0
779265,0.0,1.0,-1.0,
779302,0.0,3.0,-3.0,0.0
779364,3.0,3.0,0.0,0.0
779556,0.0,2.0,-2.0,0.0
779558,0.0,2.0,-2.0,
779585,1.0,0.0,1.0,0.0
779696,0.0,1.0,-1.0,0.0
779791,0.0,2.0,-2.0,0.0
779795,3.0,2.0,1.0,
779894,0.0,1.0,-1.0,
779992,2.0,0.0,2.0,0.0
780076,1.0,1.0,0.0,0.0
780077,0.0,1.0,-1.0,0.0
780093,0.0,1.0,-1.0,
780170,1.0,0.0,1.0,0.0
780177,2.0,0.0,2.0,0.0
780254,0.0,1.0,-1.0,0.0
780268,3.0,3.0,0.0,
780281,1.0,5.0,-4.0,0.0
780307,0.0,1.0,-1.0,0.0
780414,0.0,1.0,-1.0,0.0
780475,0.0,1.0,-1.0,0.0
780541,0.0,1.0,-1.0,0.0
