user_id,label,label_name,reg_source,total_trades,web_ratio,app_ratio,api_ratio,interface_diversity,transitions,transition_rate,dominant_source,api_only
450714,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
451118,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
458175,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
459947,-1,未標記,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
463086,0,正常,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
463488,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
469423,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
471469,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
472782,-1,未標記,APP,7,0.0,1.0,0.0,1,0,0.0,APP,0
472884,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
474905,-1,未標記,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
476719,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
476763,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
484900,0,正常,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
485218,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
491631,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
492064,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
492075,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
492264,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
492492,0,正常,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
496266,0,正常,APP,7,0.0,1.0,0.0,1,0,0.0,APP,0
497610,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
499607,-1,未標記,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
504043,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
509068,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
511255,0,正常,APP,15,0.0,1.0,0.0,1,0,0.0,APP,0
523403,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
523414,-1,未標記,WEB,5,0.0,1.0,0.0,1,0,0.0,APP,0
524420,0,正常,WEB,5,0.0,1.0,0.0,1,0,0.0,APP,0
526078,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
526223,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
527469,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
527936,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
539363,-1,未標記,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
541393,-1,未標記,APP,10,0.0,1.0,0.0,1,0,0.0,APP,0
541439,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
543529,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
544743,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
546190,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
552648,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
554765,0,正常,WEB,5,0.0,1.0,0.0,1,0,0.0,APP,0
557525,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
561673,-1,未標記,WEB,13,0.0,1.0,0.0,1,0,0.0,APP,0
564748,0,正常,APP,10,0.0,1.0,0.0,1,0,0.0,APP,0
565045,0,正常,APP,11,0.0,1.0,0.0,1,0,0.0,APP,0
565066,0,正常,APP,8,0.0,1.0,0.0,1,0,0.0,APP,0
565173,0,正常,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
566567,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
568519,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
570347,0,正常,WEB,4,0.0,1.0,0.0,1,0,0.0,APP,0
576287,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
577756,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
577899,-1,未標記,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
578070,-1,未標記,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
578716,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
579380,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
579656,0,正常,APP,12,0.0,1.0,0.0,1,0,0.0,APP,0
580071,0,正常,WEB,4,0.0,1.0,0.0,1,0,0.0,APP,0
582996,0,正常,APP,9,0.0,1.0,0.0,1,0,0.0,APP,0
583832,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
584266,0,正常,WEB,1,1.0,0.0,0.0,1,0,0.0,WEB,0
584298,0,正常,APP,9,0.0,1.0,0.0,1,0,0.0,APP,0
584734,0,正常,WEB,4,0.0,1.0,0.0,1,0,0.0,APP,0
587290,0,正常,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
587388,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
587898,0,正常,WEB,12,0.0,1.0,0.0,1,0,0.0,APP,0
588033,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
588703,0,正常,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
588896,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
591962,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
592123,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
593621,-1,未標記,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
594126,-1,未標記,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
594383,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
598452,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
600547,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
600822,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
601127,-1,未標記,APP,9,0.0,1.0,0.0,1,0,0.0,APP,0
601788,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
604018,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
609209,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
610582,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
610854,-1,未標記,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
612426,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
615344,1,黑名單,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
615611,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
617376,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
619409,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
619645,-1,未標記,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
621752,-1,未標記,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
622707,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
623666,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
625272,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
625867,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
627041,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
628586,-1,未標記,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
629615,0,正常,WEB,5,0.0,1.0,0.0,1,0,0.0,APP,0
629752,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
629998,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
631446,-1,未標記,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
631740,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
633981,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
634601,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
641131,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
641721,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
642174,-1,未標記,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
644277,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
645330,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
646490,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
646762,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
647425,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
647547,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
648099,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
650472,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
650728,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
651591,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
651983,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
652034,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
652811,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
653018,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
654117,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
657062,-1,未標記,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
660034,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
660999,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
663187,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
664627,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
666779,0,正常,APP,22,0.0,1.0,0.0,1,0,0.0,APP,0
667330,0,正常,WEB,8,0.0,1.0,0.0,1,0,0.0,APP,0
668378,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
672934,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
674436,-1,未標記,APP,9,0.0,1.0,0.0,1,0,0.0,APP,0
675403,0,正常,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
676624,0,正常,APP,18,0.0,1.0,0.0,1,0,0.0,APP,0
677598,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
677744,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
677891,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
679762,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
679965,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
680592,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
680797,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
681070,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
683527,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
683692,0,正常,APP,9,0.0,1.0,0.0,1,0,0.0,APP,0
684431,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
685418,-1,未標記,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
685509,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
685848,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
688447,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
688650,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
690055,-1,未標記,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
693144,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
695032,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
696982,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
698138,-1,未標記,WEB,7,0.0,1.0,0.0,1,0,0.0,APP,0
700027,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
700730,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
701099,0,正常,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
704757,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
704849,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
706572,-1,未標記,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
706697,0,正常,APP,2,0.5,0.5,0.0,2,1,0.5,APP,0
707083,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
707560,0,正常,WEB,13,0.0,1.0,0.0,1,0,0.0,APP,0
711946,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
711951,-1,未標記,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
715525,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
717078,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
718988,0,正常,WEB,4,0.0,1.0,0.0,1,0,0.0,APP,0
721323,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
724271,0,正常,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
726084,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
726511,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
727806,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
729089,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
729869,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
730950,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
733910,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
734538,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
735901,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
737829,-1,未標記,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
738308,0,正常,WEB,4,0.0,1.0,0.0,1,0,0.0,APP,0
739068,0,正常,WEB,6,0.0,1.0,0.0,1,0,0.0,APP,0
740962,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
741750,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
742167,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
742225,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
743434,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
744275,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
744900,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
746296,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
747223,0,正常,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
747705,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
747776,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
748157,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
750742,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
752552,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
753099,-1,未標記,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
753334,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
754951,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
757215,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
757543,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
757756,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
759625,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
760755,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
761846,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
763875,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
764705,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
765005,0,正常,APP,7,0.0,1.0,0.0,1,0,0.0,APP,0
766972,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
768093,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
768502,0,正常,WEB,27,0.0,1.0,0.0,1,0,0.0,APP,0
769104,0,正常,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
769995,-1,未標記,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
773675,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
778978,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
781761,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
784625,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
786231,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
790255,-1,未標記,WEB,9,0.0,1.0,0.0,1,0,0.0,APP,0
790421,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
792202,-1,未標記,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
794161,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
795754,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
800770,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
801259,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
801480,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
808616,-1,未標記,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
809725,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
811646,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
817002,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
820695,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
825719,-1,未標記,APP,10,0.0,1.0,0.0,1,0,0.0,APP,0
826452,0,正常,APP,18,0.0,1.0,0.0,1,0,0.0,APP,0
827448,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
827691,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
831034,0,正常,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
833357,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
834247,-1,未標記,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
835052,0,正常,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
837235,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
838087,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
838233,0,正常,APP,7,0.0,1.0,0.0,1,0,0.0,APP,0
838638,0,正常,APP,9,0.0,1.0,0.0,1,0,0.0,APP,0
845522,0,正常,APP,10,0.0,1.0,0.0,1,0,0.0,APP,0
848592,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
848810,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
848825,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
852113,0,正常,WEB,4,0.0,1.0,0.0,1,0,0.0,APP,0
854971,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
856161,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
864524,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
866192,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
873711,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
875870,0,正常,WEB,4,0.0,1.0,0.0,1,0,0.0,APP,0
878354,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
880404,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
886624,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
890144,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
895562,-1,未標記,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
895844,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
898461,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
902621,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
902798,0,正常,APP,12,0.0,1.0,0.0,1,0,0.0,APP,0
905909,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
907121,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
909464,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
912275,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
913051,0,正常,APP,8,0.0,1.0,0.0,1,0,0.0,APP,0
914766,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
914774,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
915750,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
918798,-1,未標記,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
921373,0,正常,WEB,4,0.0,1.0,0.0,1,0,0.0,APP,0
921688,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
923002,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
923875,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
924173,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
924505,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
925221,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
926049,-1,未標記,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
928102,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
928305,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
929608,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
931795,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
932337,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
934384,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
934975,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
937847,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
941770,0,正常,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
945274,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
945520,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
950360,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
952653,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
956029,0,正常,WEB,8,0.0,1.0,0.0,1,0,0.0,APP,0
957761,-1,未標記,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
958189,-1,未標記,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
958773,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
958844,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
960752,-1,未標記,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
961226,0,正常,WEB,4,0.5,0.5,0.0,2,1,0.25,WEB,0
963635,-1,未標記,APP,11,0.0,1.0,0.0,1,0,0.0,APP,0
964803,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
965592,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
966598,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
966630,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
970082,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
973894,0,正常,APP,9,0.0,1.0,0.0,1,0,0.0,APP,0
974050,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
974213,0,正常,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
976487,0,正常,WEB,7,0.0,1.0,0.0,1,0,0.0,APP,0
976922,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
977957,-1,未標記,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
980083,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
980165,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
980472,-1,未標記,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
980650,-1,未標記,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
982345,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
982694,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
983399,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
983744,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
698709,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
8208,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
36905,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
53801,0,正常,WEB,3,0.0,1.0,0.0,1,0,0.0,APP,0
56514,0,正常,APP,4,0.0,1.0,0.0,1,0,0.0,APP,0
71678,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
75742,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
82433,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
96284,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
111684,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
116741,-1,未標記,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
129646,0,正常,APP,6,0.0,1.0,0.0,1,0,0.0,APP,0
131436,0,正常,APP,2,1.0,0.0,0.0,1,0,0.0,WEB,0
131646,0,正常,WEB,2,0.0,1.0,0.0,1,0,0.0,APP,0
135646,0,正常,WEB,3,1.0,0.0,0.0,1,0,0.0,WEB,0
140181,-1,未標記,WEB,4,0.0,1.0,0.0,1,0,0.0,APP,0
159200,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
161152,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
177766,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
182895,0,正常,WEB,1,0.0,1.0,0.0,1,0,0.0,APP,0
182909,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
187640,0,正常,APP,16,0.0,1.0,0.0,1,0,0.0,APP,0
193573,0,正常,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
195039,0,正常,APP,13,0.0,1.0,0.0,1,0,0.0,APP,0
206056,-1,未標記,APP,2,0.0,1.0,0.0,1,0,0.0,APP,0
251016,0,正常,WEB,4,0.0,1.0,0.0,1,0,0.0,APP,0
263055,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
296932,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
303306,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
303926,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
310453,-1,未標記,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
336983,0,正常,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
341279,-1,未標記,APP,1,0.0,1.0,0.0,1,0,0.0,APP,0
343995,0,正常,WEB,4,0.25,0.75,0.0,2,2,0.5,APP,0
364825,0,正常,API,1,0.0,1.0,0.0,1,0,0.0,APP,0
365577,-1,未標記,API,8,0.0,1.0,0.0,1,0,0.0,APP,0
372696,0,正常,API,4,0.0,1.0,0.0,1,0,0.0,APP,0
387771,0,正常,APP,5,0.0,1.0,0.0,1,0,0.0,APP,0
399500,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
432352,0,正常,APP,3,0.0,1.0,0.0,1,0,0.0,APP,0
